frame_id,x,y,neighbour_size
0,675.936,179.91,4.8
0,707.114,180.335,4.8
0,667.949,180.64,4.8
0,699.842,181.594,4.8
0,607.849,183.112,4.8
0,617.576,182.846,4.8
0,713.214,183.177,4.8
0,598.115,183.598,4.8
0,589.889,185.822,4.8
0,676.085,185.657,4.8
0,695.343,186.04,4.8
0,703.535,186.219,4.8
0,537.506,186.831,4.8
0,612.848,186.699,4.8
0,635.931,187.169,4.8
0,666.447,187.08,4.8
0,546.323,187.591,4.8
0,595.107,188.347,4.8
0,629.795,188.014,4.8
0,621.469,188.742,4.8
0,586.911,189.959,4.8
0,657.02,189.816,4.8
0,690.873,190.358,4.8
0,616.634,192.484,4.8
0,626.043,192.358,4.8
0,577.924,194.372,4.8
0,590.194,194.117,4.8
0,711.113,194.941,4.8
0,621.205,197.005,4.8
0,689.736,196.75,4.8
0,542.23,197.995,4.8
0,570.195,197.779,4.8
0,582.564,199.197,4.8
0,609.739,200.795,4.8
0,617.104,201.122,4.8
0,632.191,200.562,4.8
0,612.183,204.467,4.8
0,658.628,204.932,4.8
0,536.316,210.829,4.8
0,557.286,214.064,4.8
0,693.703,213.855,4.8
0,681.513,217.024,4.8
0,686.806,217.447,4.8
0,702.811,218.714,4.8
0,610.89,219.796,4.8
0,662.556,220.507,4.8
0,554.792,228.272,4.8
0,685.576,236.562,4.8
0,553.209,245.41,4.8
0,692.782,247.304,4.8
0,580.139,180.409,5.70819
0,691.948,179.917,5.70819
0,626.676,181.142,5.70819
0,641.712,184.084,5.70819
0,551.156,186.299,5.70819
0,559.889,188.014,5.70819
0,632.789,187.74,5.70819
0,579.18,189.05,5.70819
0,642.096,191.126,5.70819
0,699.123,191.032,5.70819
0,650.618,192.447,5.70819
0,541.872,193.957,5.70819
0,664.317,193.693,5.70819
0,673.757,196.388,5.70819
0,638.687,199.236,5.70819
0,603.142,199.991,5.70819
0,577.177,201.699,5.70819
0,664.429,202.247,5.70819
0,677.589,201.766,5.70819
0,643.996,205.085,5.70819
0,680.289,210.049,5.70819
0,562.453,211.183,5.70819
0,689.461,211.038,5.70819
0,542.984,212.28,5.70819
0,653.506,211.81,5.70819
0,635.501,220.467,5.70819
0,695.981,226.756,5.70819
0,690.57,232.145,5.70819
0,550.678,238.679,5.70819
0,680.813,243.238,5.70819
0,562.12,243.917,5.70819
0,707.093,245.8,5.70819
0,685.668,251.082,5.70819
0,557.819,252.143,5.70819
0,534.979,254.459,5.70819
0,707.089,254.018,5.70819
0,553.317,257.437,5.70819
0,701.039,264.011,5.70819
0,691.393,271.381,5.70819
0,553.761,271.776,5.70819
0,547.457,281.82,5.70819
0,539.608,293.376,5.70819
0,538.959,301.478,5.70819
0,689.446,314.811,5.70819
0,552.169,229.47,6.78823
0,579.19,179.724,8.07261
0,660.005,180.188,8.07261
0,550.393,186.248,8.07261
0,560.775,188.738,8.07261
0,642.766,188.527,8.07261
0,577.65,190.383,8.07261
0,648.017,190.723,8.07261
0,664.934,192.133,8.07261
0,542.535,195.533,8.07261
0,566.238,197.099,8.07261
0,656.914,198.117,8.07261
0,678.135,200.081,8.07261
0,602.337,201.252,8.07261
0,577.572,202.64,8.07261
0,624.826,202.572,8.07261
0,680.134,210.164,8.07261
0,561.184,211.052,8.07261
0,544.226,211.696,8.07261
0,652.073,213.207,8.07261
0,670.692,217.771,8.07261
0,680.21,225.26,8.07261
0,697.893,227.195,8.07261
0,681.012,233.473,8.07261
0,561.162,234.616,8.07261
0,549.524,238.966,8.07261
0,535.931,243.43,8.07261
0,685.259,252.41,8.07261
0,557.134,253.074,8.07261
0,535.487,253.948,8.07261
0,702.545,263.947,8.07261
0,690.213,271.318,8.07261
0,554.956,272.039,8.07261
0,546.864,282.291,8.07261
0,538.571,302.734,8.07261
0,691.876,303.101,8.07261
0,688.828,314.12,8.07261
0,659.625,183.373,11.4164
0,644.174,187.612,11.4164
0,565.56,192.445,11.4164
0,544.419,197.148,11.4164
0,678.95,196.672,11.4164
0,578.541,203.764,11.4164
0,602.141,204.545,11.4164
0,558.875,209.22,11.4164
0,665.83,207.482,11.4164
0,648.933,216.695,11.4164
0,564.18,230.537,11.4164
0,678.836,229.741,11.4164
0,549.122,236.416,11.4164
0,538.085,252.179,11.4164
0,684.453,255.053,11.4164
0,557.138,255.677,11.4164
0,704.401,266.053,11.4164
0,689.33,270.824,11.4164
0,544.231,282.719,11.4164
0,699.829,185.257,13.5765
0,610.207,191.881,13.5765
0,659.674,185.04,16.1452
0,566.918,189.14,16.1452
0,699.161,190.615,16.1452
0,550.945,202.665,16.1452
0,710.69,202.534,16.1452
0,645.893,208.691,16.1452
0,664.042,210.158,16.1452
0,565.721,227.178,16.1452
0,549.767,238.492,16.1452
0,704.578,243.099,16.1452
0,538.52,250.025,16.1452
0,652.411,185.331,22.8328
0,554.61,197.677,22.8328
0,685.956,198.842,27.1529
1,676.154,180.088,4.8
1,670.874,180.87,4.8
1,707.548,180.52,4.8
